,casos_2614857,casos_est_2614857,casos_est_min_2614857,casos_est_max_2614857,p_rt1_2614857,p_inc100k_2614857,temp_min_2614857,temp_max_2614857,umid_min_2614857,pressao_min_2614857,casos_2614709,casos_est_2614709,casos_est_min_2614709,casos_est_max_2614709,p_rt1_2614709,p_inc100k_2614709,temp_min_2614709,temp_max_2614709,umid_min_2614709,pressao_min_2614709,casos_2601805,casos_est_2601805,casos_est_min_2601805,casos_est_max_2601805,p_rt1_2601805,p_inc100k_2601805,temp_min_2601805,temp_max_2601805,umid_min_2601805,pressao_min_2601805,casos_2605608,casos_est_2605608,casos_est_min_2605608,casos_est_max_2605608,p_rt1_2605608,p_inc100k_2605608,temp_min_2605608,temp_max_2605608,umid_min_2605608,pressao_min_2605608,casos_2604007,casos_est_2604007,casos_est_min_2604007,casos_est_max_2604007,p_rt1_2604007,p_inc100k_2604007,temp_min_2604007,temp_max_2604007,umid_min_2604007,pressao_min_2604007,casos_2608453,casos_est_2608453,casos_est_min_2608453,casos_est_max_2608453,p_rt1_2608453,p_inc100k_2608453,temp_min_2608453,temp_max_2608453,umid_min_2608453,pressao_min_2608453,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,pressao_min_2611606,casos_2607950,casos_est_2607950,casos_est_min_2607950,casos_est_max_2607950,p_rt1_2607950,p_inc100k_2607950,temp_min_2607950,temp_max_2607950,umid_min_2607950,pressao_min_2607950,casos_2611408,casos_est_2611408,casos_est_min_2611408,casos_est_max_2611408,p_rt1_2611408,p_inc100k_2611408,temp_min_2611408,temp_max_2611408,umid_min_2611408,pressao_min_2611408,casos_2606200,casos_est_2606200,casos_est_min_2606200,casos_est_max_2606200,p_rt1_2606200,p_inc100k_2606200,temp_min_2606200,temp_max_2606200,umid_min_2606200,pressao_min_2606200,casos_2616183,casos_est_2616183,casos_est_min_2616183,casos_est_max_2616183,p_rt1_2616183,p_inc100k_2616183,temp_min_2616183,temp_max_2616183,umid_min_2616183,pressao_min_2616183,casos_2615508,casos_est_2615508,casos_est_min_2615508,casos_est_max_2615508,p_rt1_2615508,p_inc100k_2615508,temp_min_2615508,temp_max_2615508,umid_min_2615508,pressao_min_2615508,casos_2613800,casos_est_2613800,casos_est_min_2613800,casos_est_max_2613800,p_rt1_2613800,p_inc100k_2613800,temp_min_2613800,temp_max_2613800,umid_min_2613800,pressao_min_2613800
2021-08-08,3,3.0,3,3,0.3456964,12.699488,20.428571428571427,26.142857142857142,67.477832,1017.8571428571429,0,0.0,0,0,0.0,0.0,20.428571428571427,26.142857142857142,67.477832,1017.8571428571429,0,0.0,0,0,0.0,0.0,19.428571428571427,25.142857142857142,61.30279528571429,1017.8571428571429,0,0.0,0,0,0.0,0.0,19.428571428571427,25.142857142857142,61.30279528571429,1017.8571428571429,4,4.0,4,4,0.004722275,4.7396173,21.166666666666668,26.833333333333332,72.09142949999999,1016.1666666666666,3,3.0,3,3,0.32690006,16.436554,19.428571428571427,25.142857142857142,61.30279528571429,1017.8571428571429,476,476.0,476,476.0,1.0190715e-10,28.7881,21.166666666666668,26.833333333333332,72.09142949999999,1016.1666666666666,0,0.0,0,0,0.5,0.0,20.428571428571427,26.142857142857142,67.477832,1017.8571428571429,1,1.0,1,1,0.0739983,6.622078,21.166666666666668,26.833333333333332,72.09142949999999,1016.1666666666666,14,14.0,14,14,0.7488575,17.487976,21.166666666666668,26.833333333333332,72.09142949999999,1016.1666666666666,1,1.0,1,1,0.9632679,13.208295,19.428571428571427,25.142857142857142,61.30279528571429,1017.8571428571429,0,0.0,0,0,0.0,0.0,21.166666666666668,26.833333333333332,72.09142949999999,1016.1666666666666,12,12.0,12,12,0.58245724,66.35333,19.428571428571427,25.142857142857142,61.30279528571429,1017.8571428571429
2021-08-15,2,2.0,2,2,0.3121391,8.466325,20.714285714285715,25.714285714285715,72.32534071428572,1016.4285714285714,0,0.0,0,0,0.0,0.0,20.714285714285715,25.714285714285715,72.32534071428572,1016.4285714285714,0,0.0,0,0,0.0,0.0,20.285714285714285,27.428571428571427,57.612702142857145,1016.0,0,0.0,0,0,0.0,0.0,20.285714285714285,27.428571428571427,57.612702142857145,1016.0,6,6.0,6,6,0.12946625,7.109426,21.428571428571427,26.714285714285715,70.09944485714286,1014.5714285714286,0,0.0,0,0,0.0,0.0,20.285714285714285,27.428571428571427,57.612702142857145,1016.0,421,421.0,421,421.0,6.447371e-08,25.461744,21.428571428571427,26.714285714285715,70.09944485714286,1014.5714285714286,0,0.0,0,0,0.5,0.0,20.714285714285715,25.714285714285715,72.32534071428572,1016.4285714285714,3,3.0,3,3,0.58973485,19.866234,21.428571428571427,26.714285714285715,70.09944485714286,1014.5714285714286,16,16.0,16,16,0.81838137,19.98626,21.428571428571427,26.714285714285715,70.09944485714286,1014.5714285714286,0,0.0,0,0,0.0,0.0,20.285714285714285,27.428571428571427,57.612702142857145,1016.0,0,0.0,0,0,0.0,0.0,21.428571428571427,26.714285714285715,70.09944485714286,1014.5714285714286,2,2.0,2,2,0.010661785,11.058888,20.285714285714285,27.428571428571427,57.612702142857145,1016.0
2021-08-22,1,1.0,1,1,0.14886568,4.2331624,20.142857142857142,26.714285714285715,62.176643142857145,1015.1428571428571,0,0.0,0,0,0.0,0.0,20.142857142857142,26.714285714285715,62.176643142857145,1015.1428571428571,0,0.0,0,0,0.0,0.0,19.857142857142858,28.0,53.40954871428572,1015.0,0,0.0,0,0,0.0,0.0,19.857142857142858,28.0,53.40954871428572,1015.0,1,1.0,1,1,0.010890406,1.1849043,20.857142857142858,26.142857142857142,63.123605,1013.8571428571429,0,0.0,0,0,0.0,0.0,19.857142857142858,28.0,53.40954871428572,1015.0,328,328.0,328,328.0,4.6630357e-09,19.837177,20.857142857142858,26.142857142857142,63.123605,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.142857142857142,26.714285714285715,62.176643142857145,1015.1428571428571,2,2.0,2,2,0.50897527,13.244156,20.857142857142858,26.142857142857142,63.123605,1013.8571428571429,8,8.0,8,8,0.14204553,9.99313,20.857142857142858,26.142857142857142,63.123605,1013.8571428571429,0,0.0,0,0,0.0,0.0,19.857142857142858,28.0,53.40954871428572,1015.0,0,0.0,0,0,0.0,0.0,20.857142857142858,26.142857142857142,63.123605,1013.8571428571429,10,10.0,10,10,0.67614526,55.29444,19.857142857142858,28.0,53.40954871428572,1015.0
2021-08-29,0,0.0,0,0,0.0,0.0,20.857142857142858,27.285714285714285,64.53109014285715,1013.8571428571429,0,0.0,0,0,0.0,0.0,20.857142857142858,27.285714285714285,64.53109014285715,1013.8571428571429,0,0.0,0,0,0.0,0.0,20.714285714285715,27.285714285714285,59.43496485714286,1014.1428571428571,0,0.0,0,0,0.0,0.0,20.714285714285715,27.285714285714285,59.43496485714286,1014.1428571428571,3,3.0,3,3,0.29428986,3.554713,23.0,27.142857142857142,62.74223214285714,1012.7142857142857,0,0.0,0,0,0.0,0.0,20.714285714285715,27.285714285714285,59.43496485714286,1014.1428571428571,242,242.0,242,242.0,1.7417623e-11,14.635966,23.0,27.142857142857142,62.74223214285714,1012.7142857142857,0,0.0,0,0,0.5,0.0,20.857142857142858,27.285714285714285,64.53109014285715,1013.8571428571429,4,4.0,4,4,0.77266276,26.488312,23.0,27.142857142857142,62.74223214285714,1012.7142857142857,12,12.0,12,12,0.42763713,14.989695,23.0,27.142857142857142,62.74223214285714,1012.7142857142857,0,0.0,0,0,0.0,0.0,20.714285714285715,27.285714285714285,59.43496485714286,1014.1428571428571,0,0.0,0,0,0.0,0.0,23.0,27.142857142857142,62.74223214285714,1012.7142857142857,6,6.0,6,6,0.40113854,33.176666,20.714285714285715,27.285714285714285,59.43496485714286,1014.1428571428571
2021-09-05,1,1.0,1,1,0.46118262,4.2331624,20.142857142857142,28.142857142857142,61.92606471428571,1014.2857142857143,0,0.0,0,0,0.0,0.0,20.142857142857142,28.142857142857142,61.92606471428571,1014.2857142857143,0,0.0,0,0,0.0,0.0,20.0,28.714285714285715,49.805282857142856,1014.1428571428571,0,0.0,0,0,0.0,0.0,20.0,28.714285714285715,49.805282857142856,1014.1428571428571,12,12.0,12,12,0.98912334,14.218852,23.142857142857142,26.714285714285715,63.28584,1013.5714285714286,0,0.0,0,0,0.0,0.0,20.0,28.714285714285715,49.805282857142856,1014.1428571428571,230,230.0,230,230.0,7.7968225e-06,13.910216,23.142857142857142,26.714285714285715,63.28584,1013.5714285714286,0,0.0,0,0,0.5,0.0,20.142857142857142,28.142857142857142,61.92606471428571,1014.2857142857143,1,1.0,1,1,0.16390486,6.622078,23.142857142857142,26.714285714285715,63.28584,1013.5714285714286,14,14.0,14,14,0.6912728,17.487976,23.142857142857142,26.714285714285715,63.28584,1013.5714285714286,0,0.0,0,0,0.0,0.0,20.0,28.714285714285715,49.805282857142856,1014.1428571428571,0,0.0,0,0,0.0,0.0,23.142857142857142,26.714285714285715,63.28584,1013.5714285714286,7,7.0,7,7,0.5018253,38.706112,20.0,28.714285714285715,49.805282857142856,1014.1428571428571
2021-09-12,0,0.0,0,0,0.0,0.0,21.0,30.0,59.137066,1014.8571428571429,0,0.0,0,0,0.0,0.0,21.0,30.0,59.137066,1014.8571428571429,0,0.0,0,0,0.0,0.0,19.428571428571427,30.285714285714285,42.83514028571428,1014.7142857142857,0,0.0,0,0,0.0,0.0,19.428571428571427,30.285714285714285,42.83514028571428,1014.7142857142857,12,12.0,12,12,0.95197546,14.218852,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,1,1.0,1,1,0.9540744,5.478852,19.428571428571427,30.285714285714285,42.83514028571428,1014.7142857142857,201,201.0,201,201.0,0.0010591643,12.15632,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.5,0.0,21.0,30.0,59.137066,1014.8571428571429,3,3.0,3,3,0.56298554,19.866234,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,22,22.0,22,22,0.9557913,27.481106,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,19.428571428571427,30.285714285714285,42.83514028571428,1014.7142857142857,0,0.0,0,0,0.0,0.0,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,10,10.0,10,10,0.75522256,55.29444,19.428571428571427,30.285714285714285,42.83514028571428,1014.7142857142857
2021-09-19,0,0.0,0,0,0.0,0.0,22.285714285714285,29.285714285714285,66.412309,1014.8571428571429,0,0.0,0,0,0.0,0.0,22.285714285714285,29.285714285714285,66.412309,1014.8571428571429,0,0.0,0,0,0.0,0.0,20.571428571428573,31.0,41.58284628571429,1014.2857142857143,0,0.0,0,0,0.0,0.0,20.571428571428573,31.0,41.58284628571429,1014.2857142857143,4,4.0,4,4,0.082948916,4.7396173,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,20.571428571428573,31.0,41.58284628571429,1014.2857142857143,173,173.0,173,173.0,0.0029752876,10.462902,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,29.285714285714285,66.412309,1014.8571428571429,0,0.0,0,0,0.0,0.0,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,11,11.0,11,11,0.21698995,13.740553,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,20.571428571428573,31.0,41.58284628571429,1014.2857142857143,0,0.0,0,0,0.0,0.0,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,12,12.0,12,12,0.82944846,66.35333,20.571428571428573,31.0,41.58284628571429,1014.2857142857143
2021-09-26,1,1.0,1,1,0.81187767,4.2331624,23.0,30.285714285714285,61.98314,1013.8571428571429,0,0.0,0,0,0.0,0.0,23.0,30.285714285714285,61.98314,1013.8571428571429,0,0.0,0,0,0.0,0.0,21.142857142857142,31.285714285714285,43.852382142857145,1014.2857142857143,0,0.0,0,0,0.0,0.0,21.142857142857142,31.285714285714285,43.852382142857145,1014.2857142857143,17,17.0,17,17,0.92433566,20.143373,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,21.142857142857142,31.285714285714285,43.852382142857145,1014.2857142857143,119,119.0,119,119.0,3.371277e-06,7.197025,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.5,0.0,23.0,30.285714285714285,61.98314,1013.8571428571429,4,4.0,4,4,0.82984924,26.488312,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,9,9.0,9,9,0.07586,11.24227,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,21.142857142857142,31.285714285714285,43.852382142857145,1014.2857142857143,0,0.0,0,0,0.0,0.0,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,23,23.0,23,23,0.9887399,127.177216,21.142857142857142,31.285714285714285,43.852382142857145,1014.2857142857143
2021-10-03,0,0.0,0,0,0.0,0.0,23.857142857142858,29.571428571428573,64.60933514285715,1012.7142857142857,0,0.0,0,0,0.0,0.0,23.857142857142858,29.571428571428573,64.60933514285715,1012.7142857142857,0,0.0,0,0,0.0,0.0,21.428571428571427,30.857142857142858,42.29013200000001,1012.7142857142857,0,0.0,0,0,0.0,0.0,21.428571428571427,30.857142857142858,42.29013200000001,1012.7142857142857,3,3.0,3,3,0.026023136,3.554713,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,21.428571428571427,30.857142857142858,42.29013200000001,1012.7142857142857,130,130.0,130,130.0,0.015664656,7.862296,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.5,0.0,23.857142857142858,29.571428571428573,64.60933514285715,1012.7142857142857,7,7.0,7,7,0.958756,46.354546,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,4,4.0,4,4,0.01110129,4.996565,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,21.428571428571427,30.857142857142858,42.29013200000001,1012.7142857142857,0,0.0,0,0,0.0,0.0,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,8,8.0,8,8,0.10783115,44.235554,21.428571428571427,30.857142857142858,42.29013200000001,1012.7142857142857
2021-10-10,0,0.0,0,0,0.0,0.0,21.571428571428573,30.714285714285715,56.26985885714286,1011.7142857142857,0,0.0,0,0,0.0,0.0,21.571428571428573,30.714285714285715,56.26985885714286,1011.7142857142857,0,0.0,0,0,0.0,0.0,20.714285714285715,31.571428571428573,40.75914085714286,1011.8571428571429,0,0.0,0,0,0.0,0.0,20.714285714285715,31.571428571428573,40.75914085714286,1011.8571428571429,6,6.0,6,6,0.17928286,7.109426,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,20.714285714285715,31.571428571428573,40.75914085714286,1011.8571428571429,72,72.0,72,72.0,3.1192249e-06,4.3545027,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.5,0.0,21.571428571428573,30.714285714285715,56.26985885714286,1011.7142857142857,6,6.0,6,6,0.771788,39.732468,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,6,6.0,6,6,0.22657156,7.4948473,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,0,0.0,0,0,0.0,0.0,20.714285714285715,31.571428571428573,40.75914085714286,1011.8571428571429,0,0.0,0,0,0.0,0.0,22.714285714285715,27.571428571428573,57.15913214285714,1013.5714285714286,4,4.0,4,4,0.0041820467,22.117777,20.714285714285715,31.571428571428573,40.75914085714286,1011.8571428571429
2021-10-17,0,0.0,0,0,0.0,0.0,22.714285714285715,30.857142857142858,60.083168,1012.1428571428571,0,0.0,0,0,0.0,0.0,22.714285714285715,30.857142857142858,60.083168,1012.1428571428571,0,0.0,0,0,0.0,0.0,21.285714285714285,31.714285714285715,40.34437142857143,1012.5714285714286,0,0.0,0,0,0.0,0.0,21.285714285714285,31.714285714285715,40.34437142857143,1012.5714285714286,3,3.0,3,3,0.08168293,3.554713,25.5,29.833333333333332,63.448552666666664,1011.5,0,0.0,0,0,0.0,0.0,21.285714285714285,31.714285714285715,40.34437142857143,1012.5714285714286,59,59.0,59,59.0,2.3951183e-05,3.5682728,25.5,29.833333333333332,63.448552666666664,1011.5,0,0.0,0,0,0.5,0.0,22.714285714285715,30.857142857142858,60.083168,1012.1428571428571,3,3.0,3,3,0.19098374,19.866234,25.5,29.833333333333332,63.448552666666664,1011.5,4,4.0,4,4,0.2413341,4.996565,25.5,29.833333333333332,63.448552666666664,1011.5,0,0.0,0,0,0.0,0.0,21.285714285714285,31.714285714285715,40.34437142857143,1012.5714285714286,0,0.0,0,0,0.0,0.0,25.5,29.833333333333332,63.448552666666664,1011.5,9,9.0,9,9,0.33135667,49.765,21.285714285714285,31.714285714285715,40.34437142857143,1012.5714285714286
2021-10-24,0,0.0,0,0,0.0,0.0,24.0,31.142857142857142,65.01929971428572,1011.4285714285714,0,0.0,0,0,0.0,0.0,24.0,31.142857142857142,65.01929971428572,1011.4285714285714,0,0.0,0,0,0.0,0.0,21.714285714285715,31.714285714285715,42.24264271428571,1012.1428571428571,0,0.0,0,0,0.0,0.0,21.714285714285715,31.714285714285715,42.24264271428571,1012.1428571428571,1,1.0,1,1,0.034995988,1.1849043,26.5,30.0,60.49850466666666,1011.1666666666666,0,0.0,0,0,0.0,0.0,21.714285714285715,31.714285714285715,42.24264271428571,1012.1428571428571,46,46.0,46,46.0,0.00036162423,2.7820432,26.5,30.0,60.49850466666666,1011.1666666666666,0,0.0,0,0,0.5,0.0,24.0,31.142857142857142,65.01929971428572,1011.4285714285714,5,5.0,5,5,0.461255,33.11039,26.5,30.0,60.49850466666666,1011.1666666666666,8,8.0,8,8,0.77859104,9.99313,26.5,30.0,60.49850466666666,1011.1666666666666,0,0.0,0,0,0.0,0.0,21.714285714285715,31.714285714285715,42.24264271428571,1012.1428571428571,0,0.0,0,0,0.0,0.0,26.5,30.0,60.49850466666666,1011.1666666666666,4,4.0,4,4,0.15704651,22.117777,21.714285714285715,31.714285714285715,42.24264271428571,1012.1428571428571
2021-10-31,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,61.38968114285715,1013.8571428571429,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,61.38968114285715,1013.8571428571429,0,0.0,0,0,0.0,0.0,21.0,31.428571428571427,38.83539928571429,1013.1428571428571,0,0.0,0,0,0.0,0.0,21.0,31.428571428571427,38.83539928571429,1013.1428571428571,1,1.0,1,1,0.11014833,1.1849043,24.142857142857142,29.571428571428573,60.40064871428571,1012.5714285714286,0,0.0,0,0,0.0,0.0,21.0,31.428571428571427,38.83539928571429,1013.1428571428571,43,43.0,43,43.0,0.031079853,2.6006057,24.142857142857142,29.571428571428573,60.40064871428571,1012.5714285714286,0,0.0,0,0,0.5,0.0,23.285714285714285,29.857142857142858,61.38968114285715,1013.8571428571429,1,1.0,1,1,0.050479297,6.622078,24.142857142857142,29.571428571428573,60.40064871428571,1012.5714285714286,2,2.0,2,2,0.090170026,2.4982824,24.142857142857142,29.571428571428573,60.40064871428571,1012.5714285714286,0,0.0,0,0,0.0,0.0,21.0,31.428571428571427,38.83539928571429,1013.1428571428571,0,0.0,0,0,0.0,0.0,24.142857142857142,29.571428571428573,60.40064871428571,1012.5714285714286,4,4.0,4,4,0.2285073,22.117777,21.0,31.428571428571427,38.83539928571429,1013.1428571428571
2021-11-07,0,0.0,0,0,0.0,0.0,24.571428571428573,32.42857142857143,58.31568814285714,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.571428571428573,32.42857142857143,58.31568814285714,1009.2857142857143,0,0.0,0,0,0.0,0.0,22.285714285714285,32.42857142857143,39.97788857142858,1010.5714285714286,0,0.0,0,0,0.0,0.0,22.285714285714285,32.42857142857143,39.97788857142858,1010.5714285714286,13,13.0,13,13,0.9982956,15.403756,26.142857142857142,30.714285714285715,58.831748000000005,1009.8571428571429,0,0.0,0,0,0.0,0.0,22.285714285714285,32.42857142857143,39.97788857142858,1010.5714285714286,46,46.0,46,46.0,0.34103265,2.7820432,26.142857142857142,30.714285714285715,58.831748000000005,1009.8571428571429,0,0.0,0,0,0.5,0.0,24.571428571428573,32.42857142857143,58.31568814285714,1009.2857142857143,1,1.0,1,1,0.09658284,6.622078,26.142857142857142,30.714285714285715,58.831748000000005,1009.8571428571429,2,2.0,2,2,0.1038382,2.4982824,26.142857142857142,30.714285714285715,58.831748000000005,1009.8571428571429,0,0.0,0,0,0.0,0.0,22.285714285714285,32.42857142857143,39.97788857142858,1010.5714285714286,0,0.0,0,0,0.0,0.0,26.142857142857142,30.714285714285715,58.831748000000005,1009.8571428571429,12,12.0,12,12,0.9416954,66.35333,22.285714285714285,32.42857142857143,39.97788857142858,1010.5714285714286
2021-11-14,0,0.0,0,0,0.0,0.0,24.142857142857142,31.285714285714285,61.079138,1011.4285714285714,0,0.0,0,0,0.0,0.0,24.142857142857142,31.285714285714285,61.079138,1011.4285714285714,0,0.0,0,0,0.0,0.0,21.571428571428573,32.142857142857146,40.46819142857142,1011.2857142857143,0,0.0,0,0,0.0,0.0,21.571428571428573,32.142857142857146,40.46819142857142,1011.2857142857143,5,5.0,5,5,0.6025125,5.9245214,26.428571428571427,30.571428571428573,59.92582514285714,1010.2857142857143,0,0.0,0,0,0.0,0.0,21.571428571428573,32.142857142857146,40.46819142857142,1011.2857142857143,24,24.0,24,24.0,0.0065011657,1.4515008,26.428571428571427,30.571428571428573,59.92582514285714,1010.2857142857143,0,0.0,0,0,0.5,0.0,24.142857142857142,31.285714285714285,61.079138,1011.4285714285714,3,3.0,3,3,0.6481248,19.866234,26.428571428571427,30.571428571428573,59.92582514285714,1010.2857142857143,2,2.0,2,2,0.23466219,2.4982824,26.428571428571427,30.571428571428573,59.92582514285714,1010.2857142857143,0,0.0,0,0,0.0,0.0,21.571428571428573,32.142857142857146,40.46819142857142,1011.2857142857143,0,0.0,0,0,0.0,0.0,26.428571428571427,30.571428571428573,59.92582514285714,1010.2857142857143,9,9.0,9,9,0.74730116,49.765,21.571428571428573,32.142857142857146,40.46819142857142,1011.2857142857143
2021-11-21,1,1.0,1,1,0.9632679,4.2331624,23.571428571428573,30.857142857142858,55.332995999999994,1011.4285714285714,0,0.0,0,0,0.0,0.0,23.571428571428573,30.857142857142858,55.332995999999994,1011.4285714285714,1,1.0,1,1,0.9632679,7.833921,21.714285714285715,32.142857142857146,40.97441285714286,1011.2857142857143,0,0.0,0,0,0.0,0.0,21.714285714285715,32.142857142857146,40.97441285714286,1011.2857142857143,1,1.0,1,1,0.009225489,1.1849043,26.0,30.285714285714285,57.160378428571434,1010.1428571428571,0,0.0,0,0,0.0,0.0,21.714285714285715,32.142857142857146,40.97441285714286,1011.2857142857143,33,33.0,33,33.0,0.23483881,1.9958136,26.0,30.285714285714285,57.160378428571434,1010.1428571428571,0,0.0,0,0,0.5,0.0,23.571428571428573,30.857142857142858,55.332995999999994,1011.4285714285714,1,1.0,1,1,0.30674678,6.622078,26.0,30.285714285714285,57.160378428571434,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.0,30.285714285714285,57.160378428571434,1010.1428571428571,0,0.0,0,0,0.0,0.0,21.714285714285715,32.142857142857146,40.97441285714286,1011.2857142857143,0,0.0,0,0,0.0,0.0,26.0,30.285714285714285,57.160378428571434,1010.1428571428571,2,2.0,2,2,0.016366487,11.058888,21.714285714285715,32.142857142857146,40.97441285714286,1011.2857142857143
2021-11-28,1,1.0,1,1,0.8145292,4.2331624,24.0,32.142857142857146,55.02301242857143,1010.2857142857143,0,0.0,0,0,0.0,0.0,24.0,32.142857142857146,55.02301242857143,1010.2857142857143,0,0.0,0,0,0.0,0.0,22.428571428571427,32.285714285714285,38.730655000000006,1010.5714285714286,0,0.0,0,0,0.0,0.0,22.428571428571427,32.285714285714285,38.730655000000006,1010.5714285714286,1,1.0,1,1,0.02217187,1.1849043,26.857142857142858,30.857142857142858,61.34931985714286,1009.5714285714286,0,0.0,0,0,0.0,0.0,22.428571428571427,32.285714285714285,38.730655000000006,1010.5714285714286,37,37.0,37,37.0,0.6749814,2.2377305,26.857142857142858,30.857142857142858,61.34931985714286,1009.5714285714286,0,0.0,0,0,0.5,0.0,24.0,32.142857142857146,55.02301242857143,1010.2857142857143,2,2.0,2,2,0.53044444,13.244156,26.857142857142858,30.857142857142858,61.34931985714286,1009.5714285714286,1,1.0,1,1,0.35853902,1.2491412,26.857142857142858,30.857142857142858,61.34931985714286,1009.5714285714286,0,0.0,0,0,0.0,0.0,22.428571428571427,32.285714285714285,38.730655000000006,1010.5714285714286,0,0.0,0,0,0.0,0.0,26.857142857142858,30.857142857142858,61.34931985714286,1009.5714285714286,4,4.0,4,4,0.14416401,22.117777,22.428571428571427,32.285714285714285,38.730655000000006,1010.5714285714286
2021-12-05,0,0.0,0,0,0.0,0.0,24.571428571428573,31.857142857142858,56.71242457142858,1009.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,31.857142857142858,56.71242457142858,1009.5714285714286,0,0.0,0,0,0.0,0.0,22.857142857142858,32.857142857142854,38.82777385714286,1010.4285714285714,0,0.0,0,0,0.0,0.0,22.857142857142858,32.857142857142854,38.82777385714286,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.428571428571427,30.857142857142858,60.85226857142857,1009.2857142857143,0,0.0,0,0,0.0,0.0,22.857142857142858,32.857142857142854,38.82777385714286,1010.4285714285714,16,16.0,16,16.0,0.011102919,0.9676672,26.428571428571427,30.857142857142858,60.85226857142857,1009.2857142857143,0,0.0,0,0,0.5,0.0,24.571428571428573,31.857142857142858,56.71242457142858,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.428571428571427,30.857142857142858,60.85226857142857,1009.2857142857143,1,1.0,1,1,0.5366951,1.2491412,26.428571428571427,30.857142857142858,60.85226857142857,1009.2857142857143,0,0.0,0,0,0.0,0.0,22.857142857142858,32.857142857142854,38.82777385714286,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.428571428571427,30.857142857142858,60.85226857142857,1009.2857142857143,0,0.0,0,0,0.0,0.0,22.857142857142858,32.857142857142854,38.82777385714286,1010.4285714285714
2021-12-12,0,0.0,0,0,0.0,0.0,23.857142857142858,30.714285714285715,59.81695128571429,1010.1428571428571,0,0.0,0,0,0.0,0.0,23.857142857142858,30.714285714285715,59.81695128571429,1010.1428571428571,0,0.0,0,0,0.0,0.0,22.142857142857142,31.428571428571427,44.56060814285714,1010.4285714285714,0,0.0,0,0,0.0,0.0,22.142857142857142,31.428571428571427,44.56060814285714,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.714285714285715,30.428571428571427,60.26573442857143,1009.1428571428571,0,0.0,0,0,0.0,0.0,22.142857142857142,31.428571428571427,44.56060814285714,1010.4285714285714,17,17.0,17,17.0,0.0358045,1.0281464,26.714285714285715,30.428571428571427,60.26573442857143,1009.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,30.714285714285715,59.81695128571429,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.714285714285715,30.428571428571427,60.26573442857143,1009.1428571428571,1,1.0,1,1,0.5695802,1.2491412,26.714285714285715,30.428571428571427,60.26573442857143,1009.1428571428571,0,0.0,0,0,0.0,0.0,22.142857142857142,31.428571428571427,44.56060814285714,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.714285714285715,30.428571428571427,60.26573442857143,1009.1428571428571,6,6.0,6,6,0.8609644,33.176666,22.142857142857142,31.428571428571427,44.56060814285714,1010.4285714285714
